epoch,discriminator_loss,generator_loss
0,0.9600732326507568,0.7091504335403442
1,0.7164568305015564,0.7924368977546692
2,0.7043154835700989,1.0479393005371094
3,0.7289282083511353,0.9347893595695496
4,0.6759870052337646,0.821743369102478
5,0.6519542932510376,0.7004510760307312
6,0.6811114549636841,0.9420832991600037
7,0.6104716062545776,1.1024856567382812
8,0.6725589632987976,0.9019950032234192
9,0.5605388879776001,1.381773829460144
10,0.5828475952148438,1.1287364959716797
11,0.5384024381637573,1.2699425220489502
12,0.5697730779647827,1.0860059261322021
13,0.6151211261749268,1.7723588943481445
14,0.4458145499229431,1.2095266580581665
15,0.4568032920360565,2.125640392303467
16,0.4808793067932129,1.2602849006652832
17,0.5646144151687622,1.1505084037780762
18,0.5480484962463379,1.212837815284729
19,0.537716269493103,1.2660794258117676
20,0.5150752067565918,1.0783531665802002
21,0.515816330909729,1.2872776985168457
22,0.55066978931427,1.1853711605072021
23,0.5161249041557312,1.1405348777770996
24,0.16708990931510925,2.647317886352539
25,0.5953486561775208,1.001821517944336
26,0.29567211866378784,1.8164095878601074
27,0.6591898798942566,1.025853157043457
28,0.6396054029464722,1.0687329769134521
29,0.5866414308547974,0.9942073822021484
30,0.14927460253238678,2.2135984897613525
31,0.5741568207740784,1.1449806690216064
32,0.530621349811554,1.0798256397247314
33,0.6170527935028076,1.0345439910888672
34,0.5790492296218872,1.2003285884857178
35,0.5512212514877319,1.1353123188018799
36,0.5836399793624878,0.988334059715271
37,0.6797511577606201,1.9785412549972534
38,0.5705865025520325,1.0731147527694702
39,0.4104079604148865,4.298092365264893
40,0.5567736625671387,1.2504661083221436
41,0.4413585066795349,1.2738527059555054
42,0.551063060760498,0.9428985714912415
43,0.5128093361854553,2.045067310333252
44,0.6051580905914307,1.0136504173278809
45,0.6082926392555237,1.1549623012542725
46,0.4972290098667145,1.1389621496200562
47,0.5459975004196167,1.051293969154358
48,0.5220719575881958,1.304738998413086
49,0.4652899503707886,1.631115198135376
50,0.5479255318641663,1.3528468608856201
51,0.36376291513442993,1.952730417251587
52,0.4789280295372009,1.2493720054626465
53,0.6278239488601685,1.3997211456298828
54,0.5828339457511902,1.2882916927337646
55,0.3486166000366211,2.000929355621338
56,0.5494081377983093,1.281850814819336
57,0.5218755006790161,1.3633815050125122
58,0.5818427801132202,1.1908535957336426
59,0.26828551292419434,7.532916069030762
60,0.5816518664360046,1.1314289569854736
61,0.5484247207641602,0.8879209160804749
62,0.27131959795951843,1.5596990585327148
63,0.18183737993240356,2.2413644790649414
64,0.3325442671775818,2.0650789737701416
65,0.5487841367721558,1.2728147506713867
66,0.4990825653076172,1.4173945188522339
67,0.2058352380990982,2.749908447265625
68,0.1857929527759552,5.178186416625977
69,0.5182704925537109,1.3928042650222778
70,0.5775864124298096,1.1929364204406738
71,0.28058546781539917,1.8085628747940063
72,0.39806532859802246,1.5651748180389404
73,0.5279708504676819,1.1287460327148438
74,0.4223220944404602,1.2905387878417969
75,0.34433507919311523,2.053478240966797
76,0.0625813826918602,4.004201412200928
77,0.5362274050712585,2.116652011871338
78,0.42431193590164185,1.4499762058258057
79,0.42701849341392517,1.8500895500183105
80,0.4827091097831726,1.27669358253479
81,0.5627925395965576,1.531080722808838
82,0.43332570791244507,1.657212734222412
83,0.3674820363521576,1.9671854972839355
84,0.45847463607788086,1.4089362621307373
85,0.5238199234008789,1.1625480651855469
86,0.4335409104824066,1.7782844305038452
87,0.5255817770957947,1.7655785083770752
88,0.2963011860847473,2.3501477241516113
89,0.30783581733703613,2.852630615234375
90,0.6173372268676758,1.7098164558410645
91,0.3651779294013977,1.7071540355682373
92,0.42328590154647827,0.9274745583534241
93,0.5304234027862549,1.860962152481079
94,0.5363723635673523,2.0370004177093506
95,0.48025694489479065,2.0296530723571777
96,0.4386507272720337,2.0958876609802246
97,0.40957361459732056,1.9406144618988037
98,0.4491845965385437,1.4232516288757324
99,0.4068419635295868,1.655932068824768
100,0.5909684300422668,1.016404151916504
101,0.0668591558933258,7.859103202819824
102,0.2166057974100113,2.2699546813964844
103,0.5603297352790833,1.0689551830291748
104,0.25134673714637756,2.590517997741699
105,0.4297833740711212,1.849963665008545
106,0.3230694532394409,2.734804153442383
107,0.3845706582069397,1.5972214937210083
108,0.48042434453964233,2.2693252563476562
109,0.4383240342140198,1.8013485670089722
110,0.3743683695793152,2.0140230655670166
111,0.22374609112739563,2.7622156143188477
112,0.3464646339416504,1.887341022491455
113,0.3453010320663452,3.7516751289367676
114,0.31395307183265686,2.2761354446411133
115,0.3948277533054352,1.0677845478057861
116,0.21356141567230225,2.5938072204589844
117,0.31921321153640747,1.7388609647750854
118,0.46807533502578735,2.619849920272827
119,0.45476746559143066,2.110041379928589
120,0.29685407876968384,1.976757287979126
121,0.304500550031662,2.2310829162597656
122,0.35083556175231934,2.8659980297088623
123,0.3063032329082489,2.322998523712158
124,0.4461408257484436,1.7219443321228027
125,0.28182166814804077,2.138932704925537
126,0.20830586552619934,2.8378453254699707
127,0.33506590127944946,1.822425127029419
128,0.141188383102417,2.893092632293701
129,0.21790984272956848,2.1611697673797607
130,0.24289441108703613,2.188673257827759
131,0.2055853307247162,3.1083710193634033
132,0.05759688466787338,4.800461292266846
133,0.2044958770275116,3.520754337310791
134,0.22250135242938995,3.1605019569396973
135,0.1663465052843094,3.440023422241211
136,0.33661404252052307,3.8799920082092285
137,0.1504400372505188,2.6241469383239746
138,0.0942574068903923,3.273042678833008
139,0.16501550376415253,3.0580554008483887
0,0.146993950009346,6.7013139724731445
1,0.4083017408847809,4.452260971069336
2,0.2896224856376648,3.1795241832733154
3,0.2512747049331665,3.8265018463134766
4,0.3129720687866211,3.6953344345092773
5,0.11765176802873611,3.982713460922241
6,0.23111492395401,3.2913966178894043
7,0.026798395439982414,3.605860710144043
8,0.12055447697639465,2.6427125930786133
9,0.08358832448720932,4.921786308288574
10,0.10791538655757904,3.179414749145508
11,0.05674679949879646,4.636749267578125
12,0.02556287869811058,4.694295406341553
13,0.37448447942733765,4.11683988571167
14,0.22250434756278992,5.731041431427002
15,0.5745639801025391,4.3946332931518555
16,0.1576819270849228,3.557921886444092
17,0.21264280378818512,4.549836158752441
18,0.17629839479923248,4.572154998779297
19,0.07714216411113739,5.604772567749023
20,0.057734329253435135,8.452284812927246
21,0.18742536008358002,4.576137542724609
22,0.09301815927028656,5.599673271179199
23,0.18984714150428772,5.722833633422852
24,0.12313475459814072,5.354292869567871
25,0.11389915645122528,5.316654682159424
